date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking_date,home_rank,home_ranking_points,away_ranking_date,away_rank,away_ranking_points,rank_diff,points_diff,home_win,draw
2024-10-15,South Korea,Iraq,3,2,FIFA World Cup qualification,Yongin,South Korea,False,2024-09-19,23,1572.61,2024-09-19,55.0,1435.9,32.0,136.7099999999998,1,0
2024-10-15,Spain,Serbia,3,0,UEFA Nations League,Cordoba,Spain,False,2024-09-19,3,1836.42,2024-09-19,35.0,1505.08,32.0,331.34000000000015,1,0
2024-10-15,Sudan,Ghana,2,0,African Cup of Nations qualification,Benghazi,Libya,True,2024-09-19,120,1154.5,2024-09-19,70,1360.43,-50,-205.93000000000006,1,0
2024-10-15,Switzerland,Denmark,2,2,UEFA Nations League,St. Gallen,Switzerland,False,2024-09-19,15,1641.0,2024-09-19,20,1621.7,5,19.299999999999955,0,1
2024-10-15,Tanzania,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,2024-09-19,110,1188.24,2024-09-19,58,1416.91,-52,-228.67000000000007,0,0
2024-10-15,Uruguay,Ecuador,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2024-09-19,11,1701.34,2024-09-19,27,1535.43,16,165.90999999999985,0,1
2024-10-15,Uzbekistan,United Arab Emirates,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2024-09-19,60,1413.06,2024-09-19,69,1377.22,9,35.83999999999992,1,0
2024-11-14,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,Melbourne,Australia,False,2024-09-19,25,1544.3,2024-09-19,56,1433.16,31,111.13999999999987,0,1
2024-11-14,Belgium,Italy,0,1,UEFA Nations League,Brussels,Belgium,False,2024-09-19,6,1768.14,2024-09-19,10,1726.31,4,41.830000000000155,0,0
2024-11-14,Burkina Faso,Senegal,0,1,African Cup of Nations qualification,Bamako,Mali,True,2024-09-19,63,1387.5,2024-09-19,21,1620.87,-42,-233.3699999999999,0,0
2024-11-14,Costa Rica,Panama,0,1,CONCACAF Nations League,San José,Costa Rica,False,2024-09-19,50,1466.08,2024-09-19,37,1502.55,-13,-36.47000000000003,0,0
2024-11-14,Ecuador,Bolivia,4,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,2024-09-19,27,1535.43,2024-09-19,83,1293.76,56,241.67000000000007,1,0
2024-11-14,Equatorial Guinea,Algeria,0,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,2024-09-19,94,1250.57,2024-09-19,41,1486.03,-53,-235.46000000000004,0,1
2024-11-14,France,Israel,0,0,UEFA Nations League,Paris,France,False,2024-09-19,2,1851.92,2024-09-19,79,1307.8,77,544.1200000000001,0,1
2024-11-14,Greece,England,0,3,UEFA Nations League,Athens,Greece,False,2024-09-19,48,1469.18,2024-09-19,4,1817.28,-44,-348.0999999999999,0,0
2024-11-14,Iraq,Jordan,0,0,FIFA World Cup qualification,Basra,Iraq,False,2024-09-19,55.0,1435.9,2024-09-19,68,1377.52,13.0,58.38000000000011,0,1
2024-11-14,Jamaica,United States,0,1,CONCACAF Nations League,Kingston,Jamaica,False,2024-09-19,61,1402.95,2024-09-19,18,1632.19,-43,-229.24,0,0
2024-11-14,Kazakhstan,Austria,0,2,UEFA Nations League,Almaty,Kazakhstan,False,2024-09-19,109,1193.21,2024-09-19,22,1580.37,-87,-387.15999999999985,0,0
2024-11-14,Kuwait,South Korea,1,3,FIFA World Cup qualification,Kuwait City,Kuwait,False,2024-09-19,134,1111.62,2024-09-19,23,1572.61,-111,-460.99,0,0
2024-11-14,Madagascar,Tunisia,2,3,African Cup of Nations qualification,Pretoria,South Africa,True,2024-09-19,108,1196.56,2024-09-19,36,1504.86,-72,-308.29999999999995,0,0
2024-11-14,North Korea,Iran,2,3,FIFA World Cup qualification,Vientiane,Laos,True,2024-09-19,111,1183.02,2024-09-19,19,1622.92,-92,-439.9000000000001,0,0
2024-11-14,Paraguay,Argentina,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,2024-09-19,57,1423.98,2024-09-19,1,1889.02,-56,-465.03999999999996,1,0
2024-11-14,Qatar,Uzbekistan,3,2,FIFA World Cup qualification,Al Rayyan,Qatar,False,2024-09-19,44,1481.69,2024-09-19,60.0,1413.06,16.0,68.63000000000011,1,0
2024-11-14,Slovenia,Norway,1,4,UEFA Nations League,Ljubljana,Slovenia,False,2024-09-19,51,1462.98,2024-09-19,47,1472.16,-4,-9.180000000000064,0,0
2024-11-14,Venezuela,Brazil,1,1,FIFA World Cup qualification,Maturín,Venezuela,False,2024-09-19,40,1488.56,2024-09-19,5,1772.02,-35,-283.46000000000004,0,1
2024-11-15,Angola,Ghana,1,1,African Cup of Nations qualification,Talatona,Angola,False,2024-09-19,85,1281.09,2024-09-19,70,1360.43,-15,-79.34000000000015,0,1
2024-11-15,Cape Verde,Egypt,1,1,African Cup of Nations qualification,Praia,Cape Verde,False,,,,2024-09-19,31,1515.64,,,0,1
2024-11-15,Curaçao,Saint Martin,5,0,CONCACAF Nations League,Willemstad,Curaçao,False,,,,,,,,,1,0
2024-11-15,Denmark,Spain,1,2,UEFA Nations League,Copenhagen,Denmark,False,2024-09-19,20,1621.7,2024-09-19,3,1836.42,-17,-214.72000000000003,0,0
2024-11-15,Gabon,Morocco,1,5,African Cup of Nations qualification,Franceville,Gabon,False,2024-09-19,84,1292.88,2024-09-19,14,1676.14,-70,-383.26,0,0
2024-11-15,Honduras,Mexico,2,0,CONCACAF Nations League,San Pedro Sula,Honduras,False,2024-09-19,77,1311.3,2024-09-19,17,1635.66,-60,-324.3600000000001,1,0
2024-11-15,Indonesia,Japan,0,4,FIFA World Cup qualification,Jakarta,Indonesia,False,2024-09-19,129,1124.17,2024-09-19,16,1639.6,-113,-515.4299999999998,0,0
2024-11-15,New Zealand,Vanuatu,8,1,FIFA World Cup qualification,Hamilton,New Zealand,False,2023-06-29,103,1199.04,2024-09-19,162,1005.49,59,193.54999999999995,1,0
2024-11-15,Portugal,Poland,5,1,UEFA Nations League,Porto,Portugal,False,2024-09-19,8,1752.14,2024-09-19,30,1525.08,22,227.06000000000017,1,0
2024-11-15,Scotland,Croatia,1,0,UEFA Nations League,Glasgow,Scotland,False,2024-09-19,52,1461.75,2024-09-19,12,1699.6,-40,-237.8499999999999,1,0
2024-11-15,Sint Maarten,Haiti,0,8,CONCACAF Nations League,Mayagüez,Puerto Rico,True,,,,2024-09-19,86,1278.56,,,0,0
2024-11-15,Suriname,Canada,0,1,CONCACAF Nations League,Paramaribo,Suriname,False,2024-09-19,138,1094.39,2024-09-19,38,1502.31,-100,-407.91999999999985,0,0
2024-11-15,Switzerland,Serbia,1,1,UEFA Nations League,Zürich,Switzerland,False,2024-09-19,15,1641.0,2024-09-19,35.0,1505.08,20.0,135.92000000000007,0,1
2024-11-15,Uganda,South Africa,0,2,African Cup of Nations qualification,Kampala,Uganda,False,2024-09-19,90,1257.64,2024-09-19,59,1415.07,-31,-157.42999999999984,0,0
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,2024-09-19,11,1701.34,2024-09-19,9,1738.72,-2,-37.38000000000011,1,0
2024-11-15,Zambia,Ivory Coast,1,0,African Cup of Nations qualification,Ndola,Zambia,False,2024-09-19,93,1252.79,,,,,,1,0
2024-11-16,Albania,Czech Republic,0,0,UEFA Nations League,Tirana,Albania,False,2024-09-19,67,1377.91,2024-09-19,46,1473.19,-21,-95.27999999999997,0,1
2024-11-16,Germany,Bosnia and Herzegovina,7,0,UEFA Nations League,Freiburg,Germany,False,2024-09-19,13,1692.19,2024-09-19,75,1332.39,62,359.79999999999995,1,0
2024-11-16,Guinea,DR Congo,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,2024-09-19,82,1298.3,2024-09-19,58,1416.91,-24,-118.61000000000013,1,0
2024-11-16,Netherlands,Hungary,4,0,UEFA Nations League,Amsterdam,Netherlands,False,2024-09-19,7,1759.95,2024-09-19,32,1511.06,25,248.8900000000001,1,0
2024-11-16,Sweden,Slovakia,2,1,UEFA Nations League,Solna,Sweden,False,2024-09-19,28,1528.18,2024-09-19,42,1485.89,14,42.289999999999964,1,0
2024-11-16,Turkey,Wales,0,0,UEFA Nations League,Kayseri,Turkey,False,,,,2024-09-19,29,1526.53,,,0,1
2024-11-17,Algeria,Liberia,5,1,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,2024-09-19,41,1486.03,2024-09-19,143,1064.97,102,421.05999999999995,1,0
2024-11-17,Austria,Slovenia,1,1,UEFA Nations League,Vienna,Austria,False,2024-09-19,22,1580.37,2024-09-19,51,1462.98,29,117.38999999999987,0,1
2024-11-17,England,Republic of Ireland,5,0,UEFA Nations League,London,England,False,2024-09-19,4,1817.28,2024-09-19,62,1394.63,58,422.64999999999986,1,0
2024-11-17,Israel,Belgium,1,0,UEFA Nations League,Budapest,Hungary,True,2024-09-19,79,1307.8,2024-09-19,6,1768.14,-73,-460.34000000000015,1,0
2024-11-17,Italy,France,1,3,UEFA Nations League,Milan,Italy,False,2024-09-19,10,1726.31,2024-09-19,2,1851.92,-8,-125.61000000000013,0,0
2024-11-17,Norway,Kazakhstan,5,0,UEFA Nations League,Oslo,Norway,False,2024-09-19,47,1472.16,2024-09-19,109,1193.21,62,278.95000000000005,1,0
2024-11-18,Croatia,Portugal,1,1,UEFA Nations League,Split,Croatia,False,2024-09-19,12,1699.6,2024-09-19,8,1752.14,-4,-52.54000000000019,0,1
2024-11-18,Ghana,Niger,1,2,African Cup of Nations qualification,Accra,Ghana,False,2024-09-19,70,1360.43,2024-09-19,127,1132.39,57,228.03999999999996,0,0
2024-11-18,Morocco,Lesotho,7,0,African Cup of Nations qualification,Oujda,Morocco,False,2024-09-19,14,1676.14,2024-09-19,153,1034.02,139,642.1200000000001,1,0
2024-11-18,New Zealand,Samoa,8,0,FIFA World Cup qualification,Auckland,New Zealand,False,2023-06-29,103,1199.04,2024-09-19,185,900.79,82,298.25,1,0
2024-11-18,Panama,Costa Rica,2,2,CONCACAF Nations League,Panama City,Panama,False,2024-09-19,37.0,1502.55,2024-09-19,50,1466.08,13.0,36.47000000000003,0,1
2024-11-18,Poland,Scotland,1,2,UEFA Nations League,Warsaw,Poland,False,2024-09-19,30,1525.08,2024-09-19,52,1461.75,22,63.32999999999993,0,0
2024-11-18,Puerto Rico,Haiti,0,3,CONCACAF Nations League,Mayagüez,Puerto Rico,False,2024-09-19,154,1021.62,2024-09-19,86,1278.56,-68,-256.93999999999994,0,0
2024-11-18,Saint Lucia,Curaçao,1,4,CONCACAF Nations League,Gros Islet,Saint Lucia,False,,,,,,,,,0,0
2024-11-18,Spain,Switzerland,3,2,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,2024-09-19,3,1836.42,2024-09-19,15,1641.0,12,195.42000000000007,1,0
2024-11-18,Tunisia,Gambia,0,1,African Cup of Nations qualification,Tunis,Tunisia,False,2024-09-19,36,1504.86,2022-08-25,124,1137.47,88,367.3899999999999,0,0
2024-11-18,United States,Jamaica,4,2,CONCACAF Nations League,Saint Louis,United States,False,2024-09-19,18.0,1632.19,2024-09-19,61,1402.95,43.0,229.24,1,0
2024-11-19,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2024-09-19,1,1889.02,2024-09-19,43,1483.2,42,405.81999999999994,1,0
2024-11-19,Bahrain,Australia,2,2,FIFA World Cup qualification,Riffa,Bahrain,False,2024-09-19,76,1315.49,2024-09-19,25,1544.3,-51,-228.80999999999995,0,1
2024-11-19,Bolivia,Paraguay,2,2,FIFA World Cup qualification,El Alto,Bolivia,False,2024-09-19,83,1293.76,2024-09-19,57,1423.98,-26,-130.22000000000003,0,1
2024-11-19,Bosnia and Herzegovina,Netherlands,1,1,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,2024-09-19,75,1332.39,2024-09-19,7,1759.95,-68,-427.55999999999995,0,1
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,Salvador,Brazil,False,2024-09-19,5,1772.02,2024-09-19,11,1701.34,6,70.68000000000006,0,1
2024-11-19,Canada,Suriname,3,0,CONCACAF Nations League,Toronto,Canada,False,2024-09-19,38,1502.31,2024-09-19,138,1094.39,100,407.91999999999985,1,0
2024-11-19,China,Japan,1,3,FIFA World Cup qualification,Xiamen,China,False,,,,2024-09-19,16,1639.6,,,0,0
2024-11-19,Colombia,Ecuador,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2024-09-19,9,1738.72,2024-09-19,27,1535.43,18,203.28999999999996,0,0
2024-11-19,Czech Republic,Georgia,2,1,UEFA Nations League,Olomouc,Czech Republic,False,2024-09-19,46,1473.19,2024-09-19,66,1378.22,20,94.97000000000003,1,0
2024-11-19,DR Congo,Ethiopia,1,2,African Cup of Nations qualification,Kinshasa,DR Congo,False,2024-09-19,58,1416.91,2024-09-19,145,1063.44,87,353.47,0,0
2024-11-19,Egypt,Botswana,1,1,African Cup of Nations qualification,Cairo,Egypt,False,2024-09-19,31,1515.64,2024-09-19,147,1050.15,116,465.49,0,1
2024-11-19,Hungary,Germany,1,1,UEFA Nations League,Budapest,Hungary,False,2024-09-19,32,1511.06,2024-09-19,13,1692.19,-19,-181.1300000000001,0,1
2024-11-19,Indonesia,Saudi Arabia,2,0,FIFA World Cup qualification,Jakarta,Indonesia,False,2024-09-19,129,1124.17,2024-09-19,56,1433.16,-73,-308.99,1,0
2024-11-19,Ivory Coast,Chad,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,,,,2024-09-19,177,932.44,,,1,0
2024-11-19,Kuwait,Jordan,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,2024-09-19,134,1111.62,2024-09-19,68,1377.52,-66,-265.9000000000001,0,1
2024-11-19,Kyrgyzstan,Iran,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,,,,2024-09-19,19,1622.92,,,0,0
2024-11-19,Mauritania,Cape Verde,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2024-09-19,112,1179.04,,,,,,1,0
2024-11-19,Mexico,Honduras,4,0,CONCACAF Nations League,Toluca,Mexico,False,2024-09-19,17,1635.66,2024-09-19,77,1311.3,60,324.3600000000001,1,0
2024-11-19,Montenegro,Turkey,3,1,UEFA Nations League,Podgorica,Montenegro,False,2024-09-19,74,1332.68,,,,,,1,0
2024-11-19,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Vientiane,Laos,True,2024-09-19,111,1183.02,2024-09-19,60.0,1413.06,-51.0,-230.03999999999996,0,0
2024-11-19,Oman,Iraq,0,1,FIFA World Cup qualification,Muscat,Oman,False,2024-09-19,78,1309.27,2024-09-19,55.0,1435.9,-23.0,-126.63000000000011,0,0
2024-11-19,Palestine,South Korea,1,1,FIFA World Cup qualification,Amman,Jordan,True,2024-09-19,98,1228.99,2024-09-19,23,1572.61,-75,-343.6199999999999,0,1
2024-11-19,Senegal,Burundi,2,0,African Cup of Nations qualification,Dakar,Senegal,False,2024-09-19,21,1620.87,2024-09-19,136,1101.79,115,519.0799999999999,1,0
2024-11-19,South Africa,South Sudan,3,0,African Cup of Nations qualification,Cape Town,South Africa,False,2024-09-19,59,1415.07,2024-09-19,172,967.83,113,447.2399999999999,1,0
2024-11-19,Sweden,Azerbaijan,6,0,UEFA Nations League,Solna,Sweden,False,2024-09-19,28,1528.18,2024-09-19,113,1173.15,85,355.03,1,0
2024-11-19,United Arab Emirates,Qatar,5,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,2024-09-19,69.0,1377.22,2024-09-19,44,1481.69,-25.0,-104.47000000000003,1,0
2024-12-21,Qatar,United Arab Emirates,1,1,Gulf Cup,Sulaibikhat,Kuwait,True,2024-09-19,44,1481.69,2024-09-19,69,1377.22,25,104.47000000000003,0,1
2024-12-22,Iraq,Yemen,1,0,Gulf Cup,Sulaibikhat,Kuwait,True,2024-09-19,55.0,1435.9,2024-09-19,155,1021.24,100.0,414.6600000000001,1,0
2024-12-22,Saudi Arabia,Bahrain,2,3,Gulf Cup,Kuwait City,Kuwait,True,2024-09-19,56,1433.16,2024-09-19,76,1315.49,20,117.67000000000007,0,0
2024-12-24,Oman,Qatar,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,2024-09-19,78,1309.27,2024-09-19,44,1481.69,-34,-172.42000000000007,1,0
2024-12-25,Bahrain,Iraq,2,0,Gulf Cup,Kuwait City,Kuwait,True,2024-09-19,76,1315.49,2024-09-19,55.0,1435.9,-21.0,-120.41000000000008,1,0
2024-12-25,Yemen,Saudi Arabia,2,3,Gulf Cup,Sulaibikhat,Kuwait,True,2024-09-19,155,1021.24,2024-09-19,56,1433.16,-99,-411.9200000000001,0,0
2024-12-27,Kuwait,Qatar,1,1,Gulf Cup,Kuwait City,Kuwait,False,2024-09-19,134,1111.62,2024-09-19,44,1481.69,-90,-370.07000000000016,0,1
2024-12-28,Iraq,Saudi Arabia,1,3,Gulf Cup,Kuwait City,Kuwait,True,2024-09-19,55.0,1435.9,2024-09-19,56,1433.16,1.0,2.740000000000009,0,0
2024-12-31,Oman,Saudi Arabia,2,1,Gulf Cup,Sulaibikhat,Kuwait,True,2024-09-19,78,1309.27,2024-09-19,56,1433.16,-22,-123.8900000000001,1,0
2025-01-18,United States,Venezuela,3,1,Friendly,Fort Lauderdale,United States,False,2024-09-19,18.0,1632.19,2024-09-19,40,1488.56,22.0,143.6300000000001,1,0
2025-01-22,United States,Costa Rica,3,0,Friendly,Orlando,United States,False,2024-09-19,18.0,1632.19,2024-09-19,50,1466.08,32.0,166.11000000000013,1,0
2025-01-22,Uzbekistan,Jordan,0,0,Friendly,Doha,Qatar,True,2024-09-19,60,1413.06,2024-09-19,68,1377.52,8,35.539999999999964,0,1
2025-02-08,Chile,Panama,6,1,Friendly,Santiago,Chile,False,2024-09-19,49,1467.98,2024-09-19,37,1502.55,-12,-34.569999999999936,1,0
2025-03-14,Jordan,North Korea,1,1,Friendly,Amman,Jordan,False,2024-09-19,68.0,1377.52,2024-09-19,111,1183.02,43.0,194.5,0,1
2025-03-19,Kazakhstan,Curaçao,2,0,Friendly,Antalya,Turkey,True,2024-09-19,109,1193.21,,,,,,1,0
2025-03-19,Liberia,Tunisia,0,1,FIFA World Cup qualification,Monrovia,Liberia,False,2024-09-19,143,1064.97,2024-09-19,36,1504.86,-107,-439.8899999999999,0,0
2025-03-20,Australia,Indonesia,5,1,FIFA World Cup qualification,Sydney,Australia,False,2024-09-19,25,1544.3,2024-09-19,129,1124.17,104,420.1299999999999,1,0
2025-03-20,Austria,Serbia,1,1,UEFA Nations League,Vienna,Austria,False,2024-09-19,22,1580.37,2024-09-19,35.0,1505.08,13.0,75.28999999999996,0,1
2025-03-20,Brazil,Colombia,2,1,FIFA World Cup qualification,Brasília,Brazil,False,2024-09-19,5,1772.02,2024-09-19,9,1738.72,4,33.299999999999955,1,0
2025-03-20,Canada,Mexico,0,2,CONCACAF Nations League,Inglewood,United States,True,2024-09-19,38,1502.31,2024-09-19,17,1635.66,-21,-133.35000000000014,0,0
2025-03-20,Cape Verde,Mauritius,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,,,,2024-09-19,178,927.57,,,1,0
2025-03-20,Croatia,France,2,0,UEFA Nations League,Split,Croatia,False,2024-09-19,12,1699.6,2024-09-19,2,1851.92,-10,-152.32000000000016,1,0
2025-03-20,Denmark,Portugal,1,0,UEFA Nations League,Copenhagen,Denmark,False,2024-09-19,20,1621.7,2024-09-19,8,1752.14,-12,-130.44000000000005,1,0
2025-03-20,Greece,Scotland,0,1,UEFA Nations League,Piraeus,Greece,False,2024-09-19,48,1469.18,2024-09-19,52,1461.75,4,7.430000000000064,0,0
2025-03-20,Iran,United Arab Emirates,2,0,FIFA World Cup qualification,Tehran,Iran,False,2024-09-19,19,1622.92,2024-09-19,69,1377.22,50,245.70000000000005,1,0
2025-03-20,Iraq,Kuwait,2,2,FIFA World Cup qualification,Basra,Iraq,False,2024-09-19,55.0,1435.9,2024-09-19,134.0,1111.62,79.0,324.2800000000002,0,1
2025-03-20,Italy,Germany,1,2,UEFA Nations League,Milan,Italy,False,2024-09-19,10,1726.31,2024-09-19,13,1692.19,3,34.11999999999989,0,0
2025-03-20,Japan,Bahrain,2,0,FIFA World Cup qualification,Saitama,Japan,False,2024-09-19,16,1639.6,2024-09-19,76,1315.49,60,324.1099999999999,1,0
2025-03-20,Jordan,Palestine,3,1,FIFA World Cup qualification,Amman,Jordan,False,2024-09-19,68.0,1377.52,2024-09-19,98,1228.99,30.0,148.52999999999997,1,0
2025-03-20,Netherlands,Spain,2,2,UEFA Nations League,Rotterdam,Netherlands,False,2024-09-19,7,1759.95,2024-09-19,3,1836.42,-4,-76.47000000000003,0,1
2025-03-20,Paraguay,Chile,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,2024-09-19,57,1423.98,2024-09-19,49,1467.98,-8,-44.0,1,0
2025-03-20,Qatar,North Korea,5,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,2024-09-19,44,1481.69,2024-09-19,111,1183.02,67,298.6700000000001,1,0
2025-03-20,Saudi Arabia,China,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2024-09-19,56,1433.16,,,,,,1,0
2025-03-20,South Korea,Oman,1,1,FIFA World Cup qualification,Goyang,South Korea,False,2024-09-19,23,1572.61,2024-09-19,78,1309.27,55,263.3399999999999,0,1
2025-03-20,Turkey,Hungary,3,1,UEFA Nations League,Istanbul,Turkey,False,,,,2024-09-19,32,1511.06,,,1,0
2025-03-20,Ukraine,Belgium,3,1,UEFA Nations League,Murcia,Spain,True,2024-09-19,24,1548.29,2024-09-19,6,1768.14,-18,-219.85000000000014,1,0
2025-03-20,United States,Panama,0,1,CONCACAF Nations League,Inglewood,United States,False,2024-09-19,18.0,1632.19,2024-09-19,37,1502.55,19.0,129.6400000000001,0,0
2025-03-20,Uzbekistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2024-09-19,60,1413.06,,,,,,1,0
2025-03-21,Botswana,Algeria,1,3,FIFA World Cup qualification,Francistown,Botswana,False,2024-09-19,147,1050.15,2024-09-19,41,1486.03,-106,-435.8799999999999,0,0
2025-03-21,Burundi,Ivory Coast,0,1,FIFA World Cup qualification,Meknes,Morocco,True,2024-09-19,136,1101.79,,,,,,0,0
2025-03-21,DR Congo,South Sudan,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2024-09-19,58,1416.91,2024-09-19,172,967.83,114,449.08000000000004,1,0
2025-03-21,Ecuador,Venezuela,2,1,FIFA World Cup qualification,Quito,Ecuador,False,2024-09-19,27,1535.43,2024-09-19,40,1488.56,13,46.87000000000012,1,0
2025-03-21,England,Albania,2,0,FIFA World Cup qualification,London,England,False,2024-09-19,4,1817.28,2024-09-19,67,1377.91,63,439.3699999999999,1,0
2025-03-21,Ethiopia,Egypt,0,2,FIFA World Cup qualification,Casablanca,Morocco,True,2024-09-19,145,1063.44,2024-09-19,31,1515.64,-114,-452.20000000000005,0,0
2025-03-21,Ghana,Chad,5,0,FIFA World Cup qualification,Accra,Ghana,False,2024-09-19,70,1360.43,2024-09-19,177,932.44,107,427.99,1,0
2025-03-21,Morocco,Niger,2,1,FIFA World Cup qualification,Oujda,Morocco,False,2024-09-19,14,1676.14,2024-09-19,127,1132.39,113,543.75,1,0
2025-03-21,New Zealand,Fiji,7,0,FIFA World Cup qualification,Wellington,New Zealand,False,2023-06-29,103,1199.04,2024-09-19,150,1038.29,47,160.75,1,0
2025-03-21,Northern Ireland,Switzerland,1,1,Friendly,Belfast,Northern Ireland,False,2024-09-19,73,1339.64,2024-09-19,15,1641.0,-58,-301.3599999999999,0,1
2025-03-21,Romania,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,Bucharest,Romania,False,2024-09-19,45,1481.4,2024-09-19,75,1332.39,30,149.01,0,0
2025-03-21,South Africa,Lesotho,0,3,FIFA World Cup qualification,Polokwane,South Africa,False,2024-09-19,59,1415.07,2024-09-19,153,1034.02,94,381.04999999999995,0,0
2025-03-21,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,2024-09-19,11,1701.34,2024-09-19,1,1889.02,-10,-187.68000000000006,0,0
2025-03-22,Azerbaijan,Haiti,0,3,Friendly,Sumqayit,Azerbaijan,False,2024-09-19,113,1173.15,2024-09-19,86,1278.56,-27,-105.40999999999985,0,0
2025-03-22,Czech Republic,Faroe Islands,2,1,FIFA World Cup qualification,Hradec Králové,Czech Republic,False,2024-09-19,46,1473.19,2024-09-19,140,1089.51,94,383.68000000000006,1,0
2025-03-22,Luxembourg,Sweden,1,0,Friendly,Luxembourg,Luxembourg,False,2024-09-19,87,1261.95,2024-09-19,28,1528.18,-59,-266.23,1,0
2025-03-22,Moldova,Norway,0,5,FIFA World Cup qualification,Chișinău,Moldova,False,2024-09-19,149,1042.81,2024-09-19,47,1472.16,-102,-429.35000000000014,0,0
2025-03-22,Sudan,Senegal,0,0,FIFA World Cup qualification,Benghazi,Libya,True,2024-09-19,120,1154.5,2024-09-19,21,1620.87,-99,-466.3699999999999,0,1
2025-03-23,Belgium,Ukraine,3,0,UEFA Nations League,Genk,Belgium,False,2024-09-19,6,1768.14,2024-09-19,24,1548.29,18,219.85000000000014,1,0
2025-03-23,France,Croatia,2,0,UEFA Nations League,Paris,France,False,2024-09-19,2,1851.92,2024-09-19,12,1699.6,10,152.32000000000016,1,0
2025-03-23,Germany,Italy,3,3,UEFA Nations League,Dortmund,Germany,False,2024-09-19,13,1692.19,2024-09-19,10,1726.31,-3,-34.11999999999989,0,1
2025-03-23,Hungary,Turkey,0,3,UEFA Nations League,Budapest,Hungary,False,2024-09-19,32,1511.06,,,,,,0,0
2025-03-23,Panama,Mexico,1,2,CONCACAF Nations League,Inglewood,United States,True,2024-09-19,37.0,1502.55,2024-09-19,17,1635.66,-20.0,-133.11000000000013,0,0
2025-03-23,Portugal,Denmark,5,2,UEFA Nations League,Lisbon,Portugal,False,2024-09-19,8,1752.14,2024-09-19,20,1621.7,12,130.44000000000005,1,0
2025-03-23,Scotland,Greece,0,3,UEFA Nations League,Glasgow,Scotland,False,2024-09-19,52,1461.75,2024-09-19,48,1469.18,-4,-7.430000000000064,0,0
2025-03-23,Serbia,Austria,2,0,UEFA Nations League,Belgrade,Serbia,False,2024-09-19,35,1505.08,2024-09-19,22,1580.37,-13,-75.28999999999996,1,0
2025-03-23,Spain,Netherlands,3,3,UEFA Nations League,Valencia,Spain,False,2024-09-19,3,1836.42,2024-09-19,7,1759.95,4,76.47000000000003,0,1
2025-03-23,United States,Canada,1,2,CONCACAF Nations League,Inglewood,United States,False,2024-09-19,18.0,1632.19,2024-09-19,38,1502.31,20.0,129.8800000000001,0,0
2025-03-24,Bosnia and Herzegovina,Cyprus,2,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2024-09-19,75,1332.39,2024-09-19,123,1137.06,48,195.33000000000015,1,0
2025-03-24,England,Latvia,3,0,FIFA World Cup qualification,London,England,False,2024-09-19,4,1817.28,2024-09-19,137,1097.98,133,719.3,1,0
2025-03-24,Ivory Coast,Gambia,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,,,,2022-08-25,124,1137.47,,,1,0
2025-03-24,Madagascar,Ghana,0,3,FIFA World Cup qualification,Al Hoceima,Morocco,True,2024-09-19,108,1196.56,2024-09-19,70,1360.43,-38,-163.87000000000012,0,0
2025-03-24,New Zealand,New Caledonia,3,0,FIFA World Cup qualification,Auckland,New Zealand,False,2023-06-29,103,1199.04,2024-09-19,160,1008.92,57,190.12,1,0
